-0.045101,0.99806,-0.042838,0.00010757
-0.64789,-0.061864,-0.75921,1
-0.76039,-0.0064867,0.64943,-6.027e-05
0,0,0,1
-0.045033,0.99807,-0.042798,-3.4228e-05
-0.66979,-0.061951,-0.73996,0.96822
-0.74119,-0.0046574,0.67128,-0.029808
0,0,0,1
-0.044984,0.99807,-0.04277,-0.00013362
-0.69204,-0.062011,-0.71919,0.93475
-0.72046,-0.0027537,0.69349,-0.059002
0,0,0,1
-0.044953,0.99807,-0.042754,-0.00019716
-0.71433,-0.062032,-0.69706,0.89981
-0.69837,-0.00079454,0.71574,-0.087495
0,0,0,1
-0.044936,0.99807,-0.042745,-0.00023142
-0.73635,-0.062008,-0.67375,0.86358
-0.6751,0.0012,0.73772,-0.11514
0,0,0,1
-0.044932,0.99808,-0.042742,-0.00024294
-0.75785,-0.061931,-0.64949,0.82626
-0.65088,0.0032095,0.75917,-0.14179
0,0,0,1
-0.044937,0.99808,-0.042742,-0.00023829
-0.77855,-0.061798,-0.62453,0.78803
-0.62597,0.0052125,0.77983,-0.1673
0,0,0,1
-0.044948,0.99807,-0.042742,-0.00022403
-0.79825,-0.061608,-0.59916,0.74908
-0.60064,0.0071878,0.79949,-0.19151
0,0,0,1
-0.044964,0.99807,-0.042741,-0.00020672
-0.81676,-0.061364,-0.5737,0.70958
-0.57522,0.0091138,0.81795,-0.2143
0,0,0,1
-0.04498,0.99807,-0.042737,-0.00019291
-0.83393,-0.061068,-0.54848,0.66974
-0.55003,0.010969,0.83507,-0.2355
0,0,0,1
-0.044994,0.99807,-0.042728,-0.00018915
-0.84964,-0.060729,-0.52385,0.62972
-0.52544,0.012733,0.85074,-0.25497
0,0,0,1
-0.045002,0.99807,-0.042713,-0.00019988
-0.86398,-0.060349,-0.4999,0.58959
-0.50151,0.014407,0.86503,-0.27269
0,0,0,1
-0.045005,0.99807,-0.042696,-0.0002209
-0.87766,-0.059917,-0.47553,0.54886
-0.47717,0.016071,0.87867,-0.28912
0,0,0,1
-0.045002,0.99807,-0.04268,-0.0002459
-0.89142,-0.059405,-0.44926,0.50689
-0.45093,0.017828,0.89238,-0.30486
0,0,0,1
-0.044994,0.99808,-0.042669,-0.00026856
-0.90583,-0.058772,-0.41954,0.46306
-0.42124,0.019773,0.90673,-0.32051
0,0,0,1
-0.044982,0.99808,-0.042667,-0.00028257
-0.92121,-0.057964,-0.38472,0.41675
-0.38645,0.022,0.92205,-0.33665
0,0,0,1
-0.044966,0.99808,-0.042676,-0.00028365
-0.93748,-0.056918,-0.34336,0.36745
-0.34513,0.024568,0.93823,-0.35355
0,0,0,1
-0.044949,0.99808,-0.042693,-0.0002758
-0.95379,-0.055585,-0.29527,0.31512
-0.29708,0.027448,0.95446,-0.3702
0,0,0,1
-0.044933,0.99808,-0.042712,-0.00026506
-0.96913,-0.053925,-0.24058,0.25987
-0.24242,0.030584,0.96969,-0.38522
0,0,0,1
-0.044919,0.99808,-0.042728,-0.00025745
-0.9824,-0.051895,-0.17943,0.20177
-0.1813,0.033916,0.98284,-0.39729
0,0,0,1
-0.044909,0.99808,-0.042735,-0.00025904
-0.99247,-0.049454,-0.11205,0.14092
-0.11395,0.037381,0.99278,-0.40504
0,0,0,1
-0.044901,0.99808,-0.042729,-0.00027369
-0.99814,-0.046585,-0.039266,0.077656
-0.041181,0.040886,0.99831,-0.40754
0,0,0,1
-0.044894,0.99808,-0.042713,-0.00029669
-0.99842,-0.043381,0.035717,0.013343
0.033796,0.044249,0.99845,-0.40549
0,0,0,1
-0.044888,0.99808,-0.042694,-0.00032115
-0.99324,-0.04001,0.10895,-0.050401
0.10704,0.047296,0.99313,-0.4
0,0,0,1
-0.044882,0.99808,-0.042676,-0.00034019
-0.98361,-0.036684,0.17653,-0.11196
0.17462,0.0499,0.98337,-0.3922
0,0,0,1
-0.044878,0.99808,-0.042666,-0.00034693
-0.97147,-0.033645,0.23478,-0.16971
0.23289,0.051985,0.97111,-0.38319
0,0,0,1
-0.044876,0.99808,-0.042667,-0.0003368
-0.95908,-0.031092,0.28141,-0.22251
0.27955,0.05355,0.95864,-0.37386
0,0,0,1
-0.044875,0.99808,-0.042676,-0.0003146
-0.94749,-0.028983,0.31848,-0.27106
0.31663,0.054727,0.94697,-0.36421
0,0,0,1
-0.044875,0.99808,-0.042688,-0.00028741
-0.93676,-0.027194,0.34893,-0.31654
0.3471,0.055646,0.93618,-0.35401
0,0,0,1
-0.044873,0.99808,-0.042698,-0.00026234
-0.92644,-0.025585,0.37557,-0.36014
0.37376,0.05641,0.92581,-0.34303
0,0,0,1
-0.044867,0.99808,-0.042701,-0.00024649
-0.91573,-0.024006,0.40108,-0.40303
0.39929,0.057098,0.91505,-0.33102
0,0,0,1
-0.044857,0.99808,-0.042695,-0.00024481
-0.90374,-0.022329,0.4275,-0.44615
0.42573,0.057761,0.90301,-0.31781
0,0,0,1
-0.044842,0.99808,-0.042681,-0.00025369
-0.89035,-0.020552,0.45481,-0.48949
0.45306,0.058396,0.88956,-0.30332
0,0,0,1
-0.044826,0.99808,-0.042664,-0.00026737
-0.87569,-0.018703,0.48252,-0.53279
0.48079,0.058989,0.87485,-0.28756
0,0,0,1
-0.044811,0.99808,-0.042647,-0.00028008
-0.85993,-0.016811,0.51014,-0.5758
0.50844,0.059533,0.85904,-0.27049
0,0,0,1
-0.044801,0.99809,-0.042633,-0.00028606
-0.8433,-0.014905,0.53723,-0.61827
0.53557,0.060021,0.84236,-0.25211
0,0,0,1
-0.044797,0.99809,-0.042625,-0.00028085
-0.82603,-0.01301,0.56348,-0.65999
0.56184,0.060452,0.82503,-0.23239
0,0,0,1
-0.044798,0.99809,-0.042623,-0.00026519
-0.80815,-0.011125,0.58887,-0.70091
0.58727,0.060826,0.8071,-0.21137
0,0,0,1
-0.044801,0.99809,-0.042625,-0.00024112
-0.78966,-0.0092454,0.61348,-0.74104
0.61191,0.061144,0.78856,-0.18908
0,0,0,1
-0.044804,0.99809,-0.042631,-0.00021067
-0.77053,-0.0073656,0.63737,-0.78039
0.63583,0.061405,0.76938,-0.16554
0,0,0,1
-0.044805,0.99809,-0.042639,-0.0001759
-0.75072,-0.0054804,0.66059,-0.81895
0.65909,0.061608,0.74953,-0.14078
0,0,0,1
-0.044802,0.99809,-0.042648,-0.00013883
-0.73022,-0.0035845,0.6832,-0.85672
0.68174,0.061751,0.72898,-0.11484
0,0,0,1
-0.04479,0.99809,-0.042659,-0.0001015
-0.70897,-0.0016731,0.70524,-0.89372
0.70382,0.061831,0.70769,-0.08775
0,0,0,1
-0.044768,0.99809,-0.042671,-6.5968e-05
-0.68692,0.00025831,0.72673,-0.92993
0.72535,0.061846,0.6856,-0.059534
0,0,0,1
-0.044733,0.99809,-0.042683,-3.426e-05
-0.66403,0.002214,0.7477,-0.96537
0.74637,0.06179,0.66266,-0.030226
0,0,0,1
-0.044683,0.99809,-0.042696,-8.4168e-06
-0.64024,0.0041976,0.76816,-1
0.76688,0.061659,0.63883,0.00014406
0,0,0,1
